Id,CreationDate,PostId,RelatedPostId,LinkTypeId
480927,2016-10-03T11:11:50.177,34571,31321,3
481141,2016-10-03T22:46:27.530,34586,736,1
481557,2016-10-05T01:34:58.683,34612,31066,1
481566,2016-10-05T02:48:19.753,34601,18144,1
482404,2016-10-07T02:15:21.907,34646,34567,1
482415,2016-10-07T02:15:44.043,34567,34646,1
482848,2016-10-08T07:26:35.150,34666,6220,1
482910,2016-10-08T10:38:04.767,34666,6220,3
483595,2016-10-10T07:31:35.983,34702,32216,1
483654,2016-10-10T09:45:22.647,34702,32216,3
483762,2016-10-10T13:48:29.800,34687,25479,1
483763,2016-10-10T13:48:29.800,34687,670,1
484078,2016-10-11T10:27:41.613,34726,13605,1
484875,2016-10-13T07:24:23.047,29774,29777,1
485018,2016-10-13T13:30:13.717,34706,12889,1
485022,2016-10-13T13:52:12.283,34772,34710,1
485116,2016-10-13T16:53:03.740,34778,34772,1
485117,2016-10-13T16:53:03.740,34778,34710,1
485354,2016-10-14T09:04:10.167,1693,34613,1
485424,2016-10-14T11:39:42.677,34792,8861,1
485706,2016-10-15T02:21:34.563,34805,27703,1
485836,2016-10-15T11:39:45.203,34455,1317,1
485892,2016-10-15T14:28:46.480,34782,34373,1
485907,2016-10-15T15:26:49.537,34706,34782,1
486066,2016-10-16T03:29:39.043,34807,9094,1
486550,2016-10-17T09:47:03.710,34852,741,1
486712,2016-10-17T15:16:22.143,34852,32158,1
487484,2016-10-19T13:53:44.433,34866,26435,1
487524,2016-10-19T15:38:53.697,34898,2907,1
487662,2016-10-19T19:08:04.823,34913,34903,1
487710,2016-10-19T21:07:15.040,34915,26648,1
487869,2016-10-20T08:30:36.397,34919,24410,1
487870,2016-10-20T08:30:36.397,34919,31044,1
487871,2016-10-20T08:30:36.397,34919,32154,1
487872,2016-10-20T08:30:36.397,34919,34211,1
488508,2016-10-21T16:03:38.280,34951,25444,1
488756,2016-10-22T08:01:26.043,34969,28308,1
488788,2016-10-22T09:32:21.807,34976,1167,1
489131,2016-10-23T08:22:44.297,34984,124,1
489539,2016-10-24T06:18:27.407,35009,35004,1
489615,2016-10-24T10:30:48.250,35009,16240,1
489637,2016-10-24T11:31:35.683,35009,16240,3
489997,2016-10-24T21:17:57.447,35040,24738,1
490334,2016-10-25T12:54:26.630,35048,338,1
490395,2016-10-25T14:32:47.847,35065,1637,1
490406,2016-10-25T14:40:30.957,35032,34421,1
490768,2016-10-26T10:34:16.617,35073,31217,1
490936,2016-10-26T19:10:41.607,35094,8418,1
491338,2016-10-28T05:53:30.607,35132,6412,1
491378,2016-10-28T07:48:30.130,35065,34280,1
492001,2016-10-29T19:42:30.517,35169,30391,1
492395,2016-10-31T03:20:00.770,35201,14804,1
492453,2016-10-31T08:16:45.217,35073,34178,1
492878,2016-11-01T19:20:38.473,35238,4699,1
492879,2016-11-01T19:20:38.473,35238,1004,1
492880,2016-11-01T19:20:38.473,35238,3179,1
492890,2016-11-01T19:47:36.823,35238,33858,1
493041,2016-11-02T11:48:08.697,35248,35238,1
493136,2016-11-02T18:39:17.323,35256,26818,1
493176,2016-11-02T21:01:51.400,35257,14187,1
493181,2016-11-02T22:23:50.327,35257,14187,3
493322,2016-11-03T14:07:57.210,35268,1167,1
493356,2016-11-03T16:25:09.053,35268,34976,1
493485,2016-11-04T04:01:17.463,35278,31318,1
493563,2016-11-04T13:04:32.460,35292,32013,1
493564,2016-11-04T13:04:32.460,35292,741,1
493849,2016-11-05T15:45:21.320,22160,9126,1
494386,2016-11-07T17:59:27.343,35242,35222,1
494468,2016-11-08T07:27:35.667,35380,19263,1
494517,2016-11-08T10:39:38.293,35355,35353,1
494742,2016-11-09T07:22:22.370,17336,30408,1
494870,2016-11-09T15:13:49.460,35410,6220,1
494875,2016-11-09T15:40:23.777,35410,6220,3
494909,2016-11-09T17:34:03.213,35409,13557,1
495179,2016-11-10T15:56:42.123,35433,30365,1
495209,2016-11-10T18:12:53.800,35433,8629,1
495451,2016-11-11T14:16:14.330,35456,20500,1
495664,2016-11-12T13:45:43.973,35449,34434,1
495749,2016-11-12T19:14:37.530,35482,32196,1
495806,2016-11-13T03:58:41.663,35492,23039,1
495807,2016-11-13T04:00:54.403,35492,22067,1
496548,2016-11-14T11:20:37.753,35526,35204,1
496992,2016-11-15T20:05:40.203,35560,27011,1
497394,2016-11-16T20:54:17.337,35607,34305,1
497571,2016-11-17T15:13:27.163,35620,22600,1
497573,2016-11-17T15:14:20.143,35620,22600,3
497664,2016-11-17T21:44:34.477,35617,34103,1
497685,2016-11-17T23:40:43.537,35575,34160,1
498253,2016-11-19T19:15:07.903,35687,35623,1
498254,2016-11-19T19:23:52.853,35687,35623,3
498289,2016-11-19T22:21:03.683,35689,23565,1
498456,2016-11-20T14:49:44.940,28571,378,1
498497,2016-11-20T15:41:56.017,35702,35698,1
498530,2016-11-20T18:03:42.883,35371,28814,1
498728,2016-11-21T11:33:26.223,35690,31899,1
499228,2016-11-21T14:42:03.310,35709,24023,1
499389,2016-11-22T03:36:34.177,35743,6220,1
499390,2016-11-22T10:54:59.133,35743,6220,3
499391,2016-11-22T17:26:34.490,35725,35395,1
499392,2016-11-22T17:26:34.490,35725,35408,1
499624,2016-11-22T23:05:43.647,35756,2807,1
499753,2016-11-23T13:41:42.260,35763,431,1
499755,2016-11-23T14:04:39.000,35771,14523,1
500053,2016-11-24T15:23:22.487,35751,10894,1
500156,2016-11-24T21:23:16.603,35804,35785,1
500287,2016-11-25T09:52:33.810,35811,35204,1
500385,2016-11-25T16:29:27.430,35808,35820,1
500404,2016-11-25T16:53:50.673,35816,35821,1
500406,2016-11-25T16:56:33.573,35821,35816,1
500454,2016-11-25T20:31:00.670,35823,34630,1
500474,2016-11-25T23:03:04.483,35826,27085,1
500617,2016-11-26T09:31:06.420,35826,35238,1
501015,2016-11-27T14:26:41.853,35859,812,1
501036,2016-11-27T15:16:38.697,35856,35854,1
501037,2016-11-27T15:17:40.673,35854,35856,1
501087,2016-11-27T20:12:29.877,35856,35854,3
501210,2016-11-28T14:39:34.240,35873,2317,1
501375,2016-11-28T21:41:37.413,35881,34984,1
501439,2016-11-29T00:56:53.077,35877,35463,1
501575,2016-11-29T12:51:11.840,35903,35826,1
501594,2016-11-29T13:51:13.523,35903,35857,1
501611,2016-11-29T14:41:47.637,35903,35826,3
501657,2016-11-29T17:41:43.110,35908,35903,1
501658,2016-11-29T17:41:43.110,35908,35857,1
501975,2016-11-30T18:48:50.183,35929,35748,1
501998,2016-11-30T20:10:39.577,35929,35748,3
505311,2016-12-02T09:40:15.780,35989,33858,1
505362,2016-12-02T11:36:09.633,35981,35927,1
505751,2016-12-03T12:43:30.517,35963,17122,1
506111,2016-12-04T09:35:26.237,36022,35684,1
506468,2016-12-04T23:22:04.923,36048,14187,1
506494,2016-12-05T02:45:55.973,36048,14187,3
506770,2016-12-05T14:42:59.600,36063,10250,1
506788,2016-12-05T15:40:42.177,36063,10250,3
506835,2016-12-05T17:26:23.447,36024,36045,1
506987,2016-12-05T23:21:52.317,36077,410,1
506988,2016-12-05T23:21:52.317,36077,10428,1
507294,2016-12-06T14:59:53.907,36082,35882,1
507342,2016-12-06T16:50:19.220,36052,36090,1
507778,2016-12-07T12:46:57.860,36082,35882,3
507990,2016-12-07T23:47:30.473,36143,36047,1
508286,2016-12-08T18:12:09.290,36077,14471,1
508398,2016-12-09T03:29:01.043,36161,4723,1
508463,2016-12-09T08:10:01.620,36143,36047,3
508543,2016-12-09T12:22:19.827,36161,4723,3
508605,2016-12-09T14:43:14.960,36169,2467,1
508654,2016-12-09T16:34:29.780,36045,36078,1
508706,2016-12-09T18:35:46.763,36168,26648,1
508730,2016-12-09T19:46:30.053,36173,24372,1
508826,2016-12-10T01:38:01.593,36161,29594,1
509208,2016-12-10T21:57:39.937,36169,2467,3
509619,2016-12-11T15:53:40.730,35811,35204,3
509773,2016-12-12T02:00:05.883,36202,36175,1
510140,2016-12-12T17:52:56.307,36221,35992,1
510141,2016-12-12T17:52:56.307,36221,36121,1
510160,2016-12-12T18:38:32.917,36244,17453,1
511116,2016-12-15T01:00:34.560,36293,6220,1
511131,2016-12-15T01:21:50.483,36294,6220,1
511257,2016-12-15T09:20:35.063,36302,6220,1
511578,2016-12-16T02:33:20.210,36319,13605,1
511785,2016-12-16T12:40:34.743,36324,36323,1
512703,2016-12-18T12:13:35.317,36356,36211,1
513011,2016-12-19T01:31:33.667,36348,3494,1
514040,2016-12-20T17:41:37.707,36405,36396,1
514211,2016-12-21T02:12:10.770,36415,35238,1
514421,2016-12-21T13:14:20.043,10004,19084,1
514435,2016-12-21T13:52:36.373,36405,36396,3
514703,2016-12-21T23:06:40.167,36302,36294,1
516243,2016-12-25T00:09:03.793,36476,9094,1
516266,2016-12-25T03:16:59.387,36219,17978,1
516507,2016-12-25T16:39:02.230,36489,3576,1
516607,2016-12-26T02:46:35.217,36492,31984,1
516800,2016-12-26T20:27:51.083,36501,36479,1
516814,2016-12-26T20:39:17.897,11189,34613,1
516815,2016-12-26T20:39:17.897,11189,1693,1
516976,2016-12-27T10:38:32.173,36517,17347,1
517081,2016-12-27T15:12:09.440,36521,33731,1
517209,2016-12-28T02:37:58.143,36515,6446,1
517531,2016-12-28T17:07:14.057,36551,24410,1
517556,2016-12-28T18:56:17.147,36515,6446,3
517578,2016-12-28T20:59:06.997,36557,34483,1
517615,2016-12-28T22:16:47.400,35689,36545,1
517646,2016-12-29T00:27:16.870,36545,35689,1
517650,2016-12-29T01:27:10.490,36558,36545,1
517772,2016-12-29T12:38:26.513,36557,36206,1
517842,2016-12-29T15:27:56.150,36572,10124,1
517868,2016-12-29T17:07:02.133,36541,23759,1
517999,2016-12-29T23:29:27.970,36571,26248,1
518097,2016-12-30T10:41:10.533,36566,36557,1
518104,2016-12-30T11:01:57.840,36597,23509,1
518191,2016-12-30T17:55:14.413,28620,15896,1
518228,2016-12-30T19:06:07.287,36597,23509,3
518482,2016-12-31T18:52:51.980,36615,36565,1
518737,2017-01-01T16:55:39.677,36625,21918,1
518739,2017-01-01T17:16:12.820,35852,25130,1
519008,2017-01-02T20:22:57.657,36637,36615,1
519043,2017-01-03T00:11:43.890,36645,35041,1
519145,2017-01-03T09:02:43.650,36654,36602,1
519183,2017-01-03T11:07:35.017,36658,26019,1
519431,2017-01-03T23:26:10.787,36679,6220,1
519560,2017-01-04T12:25:57.410,36689,6063,1
519893,2017-01-05T08:49:42.197,36709,26146,1
520172,2017-01-05T22:55:22.820,36709,26146,3
520193,2017-01-05T23:05:26.620,36734,427,1
520221,2017-01-06T02:46:47.433,36734,427,3
520413,2017-01-06T17:34:52.227,36747,29225,1
520669,2017-01-07T12:52:48.647,36761,34976,1
520716,2017-01-07T15:18:19.823,36765,34664,1
520717,2017-01-07T15:18:19.823,36765,32044,1
520718,2017-01-07T15:18:19.823,36765,36759,1
520719,2017-01-07T15:26:06.813,36765,36754,1
520742,2017-01-07T18:16:33.467,36762,36121,1
520787,2017-01-07T20:02:22.090,36766,34037,1
520847,2017-01-07T23:58:48.837,36761,481,1
520851,2017-01-08T03:29:19.467,36774,1409,1
520972,2017-01-08T12:14:14.293,36761,32000,1
521073,2017-01-08T19:06:12.180,36747,29225,3
521390,2017-01-09T17:17:22.137,36765,69,1
521391,2017-01-09T17:18:11.130,36813,29835,1
521417,2017-01-09T19:27:03.263,36813,29835,3
521432,2017-01-09T20:08:42.733,36818,18201,1
521577,2017-01-10T08:23:57.893,36831,20340,1
522113,2017-01-12T05:39:37.727,36871,22067,1
522114,2017-01-12T05:39:37.727,36871,29962,1
522212,2017-01-12T10:27:03.050,36880,19175,1
522409,2017-01-12T14:29:34.977,36893,36622,1
522410,2017-01-12T14:35:10.730,36893,36622,3
522449,2017-01-12T15:49:16.493,36873,17579,1
522489,2017-01-12T17:07:48.263,36899,36866,1
522823,2017-01-13T19:19:15.470,36927,672,1
523005,2017-01-14T08:52:41.337,36924,28084,1
523131,2017-01-14T15:19:14.280,36940,36671,1
523298,2017-01-15T09:09:44.227,36960,11433,1
523504,2017-01-15T19:26:24.893,36958,24191,1
523530,2017-01-15T22:02:12.313,36960,11433,3
523590,2017-01-16T03:57:57.777,36977,36976,1
523651,2017-01-16T09:23:12.433,36981,13605,1
524298,2017-01-18T03:38:29.297,37027,29962,1
524820,2017-01-19T17:34:55.570,37057,37006,3
525722,2017-01-22T09:46:46.837,37113,31137,1
525913,2017-01-22T20:29:40.753,37132,23540,1
526440,2017-01-24T15:36:01.627,37171,37162,1
526534,2017-01-24T19:15:08.170,37181,21640,1
526696,2017-01-25T12:47:49.267,37188,9408,1
527193,2017-01-27T10:14:54.367,37221,37032,1
527431,2017-01-28T03:47:10.840,37241,422,1
527731,2017-01-28T21:52:48.127,37248,1302,1
527805,2017-01-29T08:04:19.410,37255,37221,1
527881,2017-01-29T12:24:13.863,37269,36950,1
528012,2017-01-29T20:35:55.167,37275,29003,1
529158,2017-01-29T22:12:37.387,37276,36962,1
531213,2017-01-30T12:39:38.403,37267,3390,1
531369,2017-01-30T18:23:36.273,29555,22337,1
531370,2017-01-30T18:23:36.273,29555,22974,1
531557,2017-01-31T07:26:43.893,37295,29003,1
531558,2017-01-31T07:26:43.893,37295,29709,1
531964,2017-01-31T23:18:32.457,37313,3614,1
531996,2017-02-01T02:14:56.697,37313,3614,3
532140,2017-02-01T12:29:39.967,37327,11026,1
532198,2017-02-01T13:44:13.837,37267,19084,1
532680,2017-02-02T13:58:17.987,37357,37353,1
533240,2017-02-03T12:04:22.517,37375,37311,1
533946,2017-02-04T23:01:03.327,37411,8692,1
535457,2017-02-08T00:08:56.970,37477,14754,1
535582,2017-02-08T09:25:17.237,37492,36628,1
535583,2017-02-08T09:26:45.953,37492,36309,1
535837,2017-02-08T18:55:23.953,37504,24191,1
535877,2017-02-08T21:47:24.750,37504,9094,1
535890,2017-02-08T22:34:43.153,37505,36164,1
535891,2017-02-08T22:34:43.153,37505,31066,1
535892,2017-02-08T22:34:43.153,37505,31910,1
535893,2017-02-08T22:34:43.153,37505,36427,1
536983,2017-02-11T11:57:35.997,69,37468,1
537576,2017-02-12T18:23:00.157,37561,24972,1
538029,2017-02-13T14:29:41.727,37585,30793,1
538267,2017-02-14T03:03:33.947,37595,37031,1
538332,2017-02-14T07:47:08.550,37595,16885,1
538697,2017-02-15T00:51:53.563,37520,32013,1
538765,2017-02-15T06:31:07.320,37586,2326,1
538967,2017-02-15T14:40:13.423,37627,14368,1
539049,2017-02-15T18:14:00.013,37649,31130,1
539067,2017-02-15T18:28:08.647,37646,20514,1
539174,2017-02-16T02:06:07.910,37651,31318,1
539435,2017-02-16T18:12:48.463,37661,29470,1
539509,2017-02-16T21:16:46.900,37669,36671,1
539510,2017-02-16T21:16:46.900,37669,36565,1
539695,2017-02-17T09:53:47.677,37674,35360,1
539921,2017-02-17T22:24:11.880,37690,21583,1
540114,2017-02-18T09:20:29.293,37701,15902,1
540399,2017-02-19T00:35:27.183,35938,35540,1
540585,2017-02-19T12:32:37.060,37724,37669,1
540586,2017-02-19T12:32:37.060,37724,36671,1
540587,2017-02-19T12:32:37.060,37724,36565,1
540680,2017-02-19T16:44:20.433,37724,23228,1
540725,2017-02-19T18:02:37.250,37731,28658,1
540731,2017-02-19T18:22:00.003,37731,28658,3
540747,2017-02-19T18:48:41.793,37724,23228,3
540762,2017-02-19T19:27:04.973,37709,33745,1
540783,2017-02-19T21:00:19.523,37733,28965,1
541050,2017-02-20T12:08:28.370,37742,36712,1
541810,2017-02-22T01:38:29.140,37803,124,1
541878,2017-02-22T04:58:43.433,37808,31956,1
542012,2017-02-22T10:17:33.603,37815,37746,1
542078,2017-02-22T11:46:19.763,37817,374,1
542197,2017-02-22T16:08:10.130,37826,19738,1
542258,2017-02-22T17:55:29.570,37830,37766,1
542368,2017-02-22T21:53:39.907,37837,37618,1
542372,2017-02-22T22:11:57.570,37766,37830,1
542459,2017-02-23T03:14:58.003,37844,31483,1
542487,2017-02-23T03:57:39.847,37846,32013,1
542591,2017-02-23T08:37:43.923,37838,37833,3
542594,2017-02-23T08:39:50.257,37845,37849,3
542945,2017-02-24T07:20:59.897,37876,37698,1
543025,2017-02-24T11:27:17.707,37889,9877,1
543088,2017-02-24T15:25:28.243,37885,199,1
543118,2017-02-24T17:12:18.547,37641,35005,1
543200,2017-02-24T22:29:31.053,37898,37846,1
543522,2017-02-26T02:39:00.097,37920,31843,1
543774,2017-02-26T15:48:42.907,37927,741,1
543775,2017-02-26T15:55:21.360,37927,37846,1
543793,2017-02-26T16:15:16.840,37929,9081,1
543796,2017-02-26T16:31:08.210,37922,10369,1
543859,2017-02-26T20:57:46.720,37936,37932,1
543944,2017-02-27T05:23:05.997,37945,35643,1
543993,2017-02-27T08:07:24.957,37927,741,3
544279,2017-02-27T22:47:47.557,37875,37876,1
544285,2017-02-28T00:01:04.727,37974,26091,1
544297,2017-02-28T01:49:16.437,37974,31355,1
544299,2017-02-28T02:42:50.010,37875,31318,1
544321,2017-02-28T06:38:02.620,37979,37698,1
544477,2017-02-28T14:43:07.940,1544,19584,1
544478,2017-02-28T14:43:07.940,1544,31318,1
544500,2017-02-28T14:58:59.427,37925,19584,1
544665,2017-03-01T00:37:36.053,37875,38012,1
544687,2017-03-01T02:12:34.877,38015,37927,1
544688,2017-03-01T02:27:42.357,38015,741,1
544743,2017-03-01T09:59:55.977,37940,37436,1
544762,2017-03-01T11:46:29.597,38024,28115,1
544781,2017-03-01T11:55:47.780,38015,37925,1
544835,2017-03-01T16:04:52.037,38031,4723,1
544842,2017-03-01T16:37:01.540,38031,4723,3
544976,2017-03-01T23:26:43.000,38045,8860,1
544999,2017-03-02T00:15:11.253,28678,17297,1
545059,2017-03-02T09:52:10.497,38055,11576,1
545205,2017-03-02T15:52:33.300,38066,19670,1
545242,2017-03-02T17:44:12.767,38067,37927,1
545243,2017-03-02T17:56:04.057,38015,32158,1
545244,2017-03-02T18:03:00.557,35988,31318,1
545260,2017-03-02T19:21:07.260,38065,30847,1
545309,2017-03-02T22:17:05.860,38076,17236,1
545642,2017-03-04T07:31:56.937,38104,37714,1
545777,2017-03-04T12:22:45.567,38091,37846,1
545778,2017-03-04T12:22:45.567,38091,37927,1
546187,2017-03-05T21:39:29.133,38133,7943,1
546292,2017-03-06T05:43:54.433,38157,7731,1
546455,2017-03-06T17:19:38.283,38163,13142,1
546475,2017-03-06T19:07:39.003,38160,23235,1
546606,2017-03-07T07:46:02.940,38171,38108,1
546733,2017-03-07T15:09:10.200,38193,17213,1
546784,2017-03-07T17:42:53.357,38171,29709,1
547668,2017-03-10T15:52:43.850,38264,6220,1
547811,2017-03-11T06:16:26.690,38261,10055,1
547846,2017-03-11T10:59:34.167,36445,29273,1
548215,2017-03-13T02:02:05.420,26927,12972,1
548236,2017-03-13T03:25:04.137,38283,31483,1
548430,2017-03-13T13:25:45.883,18993,2969,1
548460,2017-03-13T13:40:40.030,16697,2969,1
548539,2017-03-14T01:52:48.690,38271,31830,1
548690,2017-03-14T13:23:29.110,38354,6395,1
548701,2017-03-14T14:49:00.917,38355,1949,1
548770,2017-03-14T18:28:43.780,38354,6395,3
548872,2017-03-15T03:16:13.217,38366,31485,1
549261,2017-03-16T11:03:12.547,38377,19584,1
549266,2017-03-16T11:46:14.743,38388,31318,1
549574,2017-03-17T08:31:43.163,38417,11576,1
549586,2017-03-17T08:39:55.677,38410,1167,1
549589,2017-03-17T08:42:10.413,38410,34976,1
549599,2017-03-17T09:48:11.700,11576,37528,1
549635,2017-03-17T11:36:27.517,18023,509,1
549785,2017-03-17T21:26:39.973,38431,23320,1
549816,2017-03-17T23:46:23.683,38431,23320,3
549821,2017-03-18T00:48:29.493,38434,37902,1
550193,2017-03-19T11:10:58.873,38462,9211,1
550332,2017-03-19T19:53:08.000,38468,31355,1
550352,2017-03-19T22:22:45.567,38462,9211,3
550486,2017-03-20T12:26:13.787,38490,37803,1
550679,2017-03-21T01:17:22.443,38434,30960,1
550712,2017-03-21T02:16:47.763,38514,38271,1
550713,2017-03-21T02:19:38.090,38514,38354,1
550728,2017-03-21T03:30:02.243,38514,10965,1
551020,2017-03-21T16:09:56.383,38530,2493,1
551092,2017-03-21T19:17:10.030,38530,2493,3
551200,2017-03-22T01:42:53.990,38551,11560,1
551218,2017-03-22T03:39:46.983,38544,38547,1
551308,2017-03-22T16:17:33.703,38563,8827,1
551674,2017-03-23T12:28:41.913,38577,38266,1
551675,2017-03-23T12:28:41.913,38577,38015,1
551676,2017-03-23T12:28:41.913,38577,37925,1
551694,2017-03-23T13:49:04.353,38568,36250,1
551745,2017-03-23T16:09:35.783,38585,32187,3
551953,2017-03-24T10:40:56.860,38602,35542,1
552090,2017-03-24T20:38:24.337,38616,37927,1
552104,2017-03-24T23:37:03.790,38620,31066,1
552330,2017-03-25T17:56:04.207,38628,30847,1
552782,2017-03-27T06:04:30.880,38668,2010,1
552879,2017-03-27T11:31:10.300,38652,38564,1
552880,2017-03-27T11:39:34.007,38670,30847,1
552942,2017-03-27T13:37:28.630,38680,2317,1
553026,2017-03-27T16:44:51.970,38694,14523,1
553105,2017-03-27T23:16:39.030,38693,30847,1
553392,2017-03-28T23:09:06.240,4879,32133,1
553393,2017-03-28T23:10:45.273,4879,31170,1
553394,2017-03-28T23:11:59.757,4879,31497,1
553395,2017-03-28T23:15:20.273,4879,31528,1
553396,2017-03-28T23:17:25.757,4879,31517,1
553398,2017-03-28T23:26:17.780,4879,31355,1
553399,2017-03-28T23:30:37.457,4879,37803,1
553584,2017-03-29T11:17:48.083,38680,34936,1
553599,2017-03-29T12:32:08.763,38757,30847,1
553631,2017-03-29T13:58:46.420,38643,27499,1
553632,2017-03-29T13:58:46.420,38643,29177,1
553638,2017-03-29T14:10:09.303,27499,38643,1
553729,2017-03-29T15:51:25.743,38773,38643,1
554054,2017-03-30T11:38:27.573,38798,2411,1
554058,2017-03-30T12:11:02.603,38801,37927,1
554062,2017-03-30T12:58:54.137,38776,37927,1
554065,2017-03-30T13:22:22.347,38805,38785,1
554198,2017-03-30T18:37:13.423,38801,34359,1
554234,2017-03-30T19:37:36.377,38785,30847,1
556505,2017-03-30T23:43:53.967,38831,427,1
556506,2017-03-30T23:43:53.967,38831,36734,1
556777,2017-03-31T14:31:43.267,7751,38830,1
556825,2017-03-31T15:31:24.247,38855,31984,1
556826,2017-03-31T15:31:24.247,38855,32187,1
556827,2017-03-31T15:31:24.247,38855,17864,1
556840,2017-03-31T15:43:17.907,38856,38822,1
556905,2017-03-31T18:09:45.933,38856,38822,3
556906,2017-03-31T18:10:23.180,38855,31984,3
557889,2017-04-03T07:47:19.607,38867,35072,1
557937,2017-04-03T10:58:07.130,38598,31028,1
557938,2017-04-03T11:04:20.673,38598,37902,1
558516,2017-04-04T13:49:29.330,38947,38785,1
558599,2017-04-04T15:24:37.367,38355,38947,1
558784,2017-04-04T22:01:16.157,38965,38963,1
558852,2017-04-05T00:54:29.687,38971,6206,1
558954,2017-04-05T09:24:27.423,38965,38963,3
559006,2017-04-05T11:25:25.023,38978,10997,1
559135,2017-04-05T15:35:24.287,38994,14367,1
559322,2017-04-05T21:51:29.513,39004,29513,1
559404,2017-04-06T06:51:11.170,39004,29513,3
559539,2017-04-06T13:15:19.467,39016,38975,1
559583,2017-04-06T14:55:48.683,39017,13425,1
559746,2017-04-06T21:54:09.287,39025,36629,1
560350,2017-04-08T09:23:59.150,39054,32187,1
561518,2017-04-08T16:35:16.237,39065,17121,3
562033,2017-04-09T19:09:33.800,40086,40064,1
562034,2017-04-09T19:10:44.720,40064,40086,1
562079,2017-04-09T22:21:29.727,40093,38310,1
562379,2017-04-10T11:56:22.870,40110,29019,1
562435,2017-04-10T13:17:09.333,40102,37632,1
562514,2017-04-10T15:04:36.497,40103,29245,1
562791,2017-04-11T04:16:47.893,40119,13267,1
563014,2017-04-11T14:12:58.077,40137,36492,1
563255,2017-04-11T21:13:23.203,36340,40094,1
563537,2017-04-12T12:20:42.967,40175,31528,1
563671,2017-04-12T16:53:14.027,40175,31517,1
563892,2017-04-13T00:58:45.727,40155,40202,1
563906,2017-04-13T01:59:08.453,40203,11376,1
563959,2017-04-13T03:50:39.967,40205,11376,1
564075,2017-04-13T09:30:31.810,40172,34997,1
564086,2017-04-13T09:47:23.017,34997,40172,1
564999,2017-04-14T04:12:37.073,40202,40157,1
565125,2017-04-14T10:01:16.677,40230,31290,1
565275,2017-04-14T14:30:19.867,40233,32133,1
565337,2017-04-14T17:33:21.160,40243,10055,1
565392,2017-04-14T19:56:45.570,40243,40155,1
565415,2017-04-14T20:48:24.820,40212,40248,1
565445,2017-04-14T21:39:42.997,40243,10055,3
565446,2017-04-14T21:40:06.263,40230,31290,3
565532,2017-04-15T06:40:59.037,40233,31517,1
565660,2017-04-15T12:07:22.340,40259,31899,1
565674,2017-04-15T12:38:56.530,31899,40259,1
565682,2017-04-15T12:49:33.157,40259,38461,1
565683,2017-04-15T12:49:33.157,40259,7846,1
565684,2017-04-15T12:49:33.157,40259,18267,1
565707,2017-04-15T14:16:53.260,40248,40169,1
565847,2017-04-15T20:54:04.733,40268,40259,1
566050,2017-04-16T08:35:53.190,40233,4879,1
566553,2017-04-17T09:08:33.887,40292,20161,1
566825,2017-04-17T16:26:33.907,40268,40131,1
566869,2017-04-17T17:01:02.477,40306,39007,1
567055,2017-04-17T22:40:43.110,40317,9341,1
567252,2017-04-18T10:19:07.937,40292,20161,3
567280,2017-04-18T10:24:26.557,40324,27540,1
567348,2017-04-18T11:57:42.207,40320,40306,1
567367,2017-04-18T12:34:29.213,40327,38313,1
567488,2017-04-18T16:52:09.700,40335,22739,1
567536,2017-04-18T17:40:49.613,40335,17801,1
568080,2017-04-19T13:50:36.730,40369,27540,1
568707,2017-04-20T15:45:50.230,40384,31028,1
568936,2017-04-20T21:21:31.493,35117,40384,1
569014,2017-04-21T01:50:57.947,40390,31483,1
569476,2017-04-21T18:31:57.180,39047,19584,1
569583,2017-04-21T23:54:20.550,38513,8009,1
569723,2017-04-22T11:27:33.683,39047,8629,1
569852,2017-04-22T16:48:59.250,40459,34146,1
569853,2017-04-22T16:48:59.250,40459,26576,1
569854,2017-04-22T16:48:59.250,40459,34153,1
569930,2017-04-22T17:21:59.390,34021,31899,1
570036,2017-04-22T20:18:10.200,40462,39063,1
570040,2017-04-22T20:54:30.397,40459,34146,3
570137,2017-04-23T01:29:02.533,40446,39025,1
570492,2017-04-23T15:55:18.967,40481,15114,1
570501,2017-04-23T16:25:01.540,40482,31028,1
570531,2017-04-23T17:42:26.720,40484,93,1
570532,2017-04-23T17:42:26.720,40484,28583,1
570959,2017-04-24T14:46:21.967,40491,30200,1
571044,2017-04-24T18:21:38.177,40502,651,1
571188,2017-04-25T03:11:22.880,40482,31548,1
571299,2017-04-25T11:57:56.613,40515,40482,1
571305,2017-04-25T12:37:51.310,40515,40437,1
571557,2017-04-26T04:45:08.960,40541,40533,1
572409,2017-04-28T09:20:12.677,26747,40157,1
572410,2017-04-28T09:22:15.187,24746,40335,1
572477,2017-04-28T13:16:09.147,40598,37704,1
572645,2017-04-28T19:57:14.357,40612,427,1
572694,2017-04-28T21:29:26.580,40614,6220,1
572786,2017-04-29T08:49:36.243,40621,15607,1
572836,2017-04-29T12:34:29.267,40614,6220,3
573015,2017-04-29T21:56:18.160,40633,13683,1
573586,2017-05-01T17:23:31.947,40661,40655,1
573832,2017-05-02T13:15:47.430,40702,26941,1
573850,2017-05-02T14:56:23.600,40704,40290,1
573870,2017-05-02T15:20:08.940,40702,26941,3
573884,2017-05-02T16:00:08.097,40707,40655,1
573988,2017-05-02T20:41:13.823,40697,8488,1
574050,2017-05-02T23:37:25.193,40676,34786,1
574418,2017-05-04T06:29:35.080,40734,31028,1
